0,1,2,3,4,5,6,7,8,9,10,categ_7,categ_7_1,categ_7_2,categ_7_3
1,2,9,3,0,20.0,0.0,vv,1500,93,8,"['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,2,10,1,0,4.5,0.0,ao,1500,93,8,"['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,2,11,1,0,6.0,0.0,av,1500,93,8,"['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,2,12,1,0,2.1,0.0,vo,1500,93,8,"['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,2,13,1,0,2.25,0.0,vv,1500,93,8,"['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,2,14,4,0,10.0,0.0,ao,1500,93,8,"['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,2,15,4,0,43.0,0.0,av,1500,93,8,"['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,2,16,4,0,11.0,0.0,aa,1500,93,8,"['no filter', 'amplitude', 'axial']",no filter,amplitude,axial
1,2,17,4,0,7.5,0.0,vo,1500,93,8,"['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,2,18,4,0,27.0,0.0,vv,1500,93,8,"['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,2,19,4,0,7.0,0.0,va,1500,93,8,"['no filter', 'velocity', 'axial']",no filter,velocity,axial
1,2,20,3,15000,1.4,0.0,io,1500,93,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,21,3,15000,8.5,0.0,iv,1500,93,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,22,4,21000,1.9,0.0,io,1500,93,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,23,4,21000,1.1,0.0,ia,1500,93,8,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,2,24,4,15000,3.5,0.0,io,1500,93,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,25,4,15000,21.5,0.0,iv,1500,93,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,26,4,15000,2.25,0.0,ia,1500,93,8,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,2,27,4,7500,2.4,0.0,io,1500,93,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,28,4,7500,9.0,0.0,iv,1500,93,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,29,4,7500,4.0,0.0,ia,1500,93,8,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,2,30,1,9000,1.1,0.0,iv,1500,93,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,31,3,29000,9.0,0.0,iv,1500,93,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,32,1,6000,0.95,0.0,iv,1500,93,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,33,3,28000,2.65,0.0,io,1500,93,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,34,3,21000,7.5,0.0,iv,1500,93,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,35,3,9000,0.5,0.0,io,1500,93,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,36,3,7500,0.85,0.0,io,1500,93,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,37,3,7500,6.5,0.0,iv,1500,93,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,38,2,25000,0.9,0.0,io,1500,93,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,39,2,24000,0.7,0.0,ia,1500,93,8,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,2,40,2,15000,0.85,0.0,io,1500,93,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,41,2,15000,0.5,0.0,ia,1500,93,8,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,2,42,2,10500,0.85,0.0,io,1500,93,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,43,2,7500,0.9,0.0,io,1500,93,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,44,2,7500,0.55,0.0,ia,1500,93,8,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,2,45,2,6000,0.75,0.0,io,1500,93,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,46,2,6000,1.0,0.0,iv,1500,93,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,47,2,6000,0.6,0.0,ia,1500,93,8,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,2,48,2,3000,0.45,0.0,iv,1500,93,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,49,2,1500,0.4,0.0,iv,1500,93,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,50,1,15000,0.55,0.0,io,1500,93,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,51,1,10500,0.75,0.0,io,1500,93,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,52,1,7500,1.1,0.0,io,1500,93,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,53,1,7500,1.0,0.0,iv,1500,93,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,54,4,31000,6.5,0.0,iv,1500,93,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,55,4,30000,1.9,0.0,ia,1500,93,8,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,2,56,4,15000,21.5,0.0,ma,1500,93,8,ma,ma,ma,ma
1,2,0,1,0,5.0,3.5,ao,1500,94,2,"['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,2,1,1,0,3.0,2.5,av,1500,94,2,"['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,2,2,1,0,1.9,1.35,vo,1500,94,2,"['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,2,3,1,0,0.8,0.6,vv,1500,94,2,"['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,2,4,2,0,7.0,5.5,ao,1500,94,2,"['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,2,5,2,0,5.5,4.5,av,1500,94,2,"['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,2,6,2,0,3.5,2.5,aa,1500,94,2,"['no filter', 'amplitude', 'axial']",no filter,amplitude,axial
1,2,7,2,0,2.1,1.85,vo,1500,94,2,"['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,2,8,2,0,1.2,1.1,vv,1500,94,2,"['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,2,9,2,0,0.8,0.6,va,1500,94,2,"['no filter', 'velocity', 'axial']",no filter,velocity,axial
1,2,10,4,0,5.0,4.5,ao,1500,94,2,"['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,2,11,4,0,3.5,3.5,av,1500,94,2,"['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,2,12,4,0,3.5,2.5,aa,1500,94,2,"['no filter', 'amplitude', 'axial']",no filter,amplitude,axial
1,2,13,4,0,2.0,0.7,vo,1500,94,2,"['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,2,14,4,0,3.5,1.2,vv,1500,94,2,"['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,2,15,4,0,1.9,0.8,va,1500,94,2,"['no filter', 'velocity', 'axial']",no filter,velocity,axial
1,2,16,3,0,9.0,6.5,ao,1500,94,2,"['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,2,17,3,0,5.5,4.5,av,1500,94,2,"['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,2,18,3,0,3.75,1.5,vo,1500,94,2,"['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,2,19,3,0,4.75,1.75,vv,1500,94,2,"['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,2,20,1,12000,0.45,0.0,io,1500,94,2,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,21,4,24000,0.7,0.0,io,1500,94,2,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,22,4,24000,1.9,0.0,iv,1500,94,2,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,23,4,30000,0.5,0.0,io,1500,94,2,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,24,1,18000,0.5,0.0,io,1500,94,2,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,25,2,6000,1.6,0.0,io,1500,94,2,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,26,2,18000,0.7,0.5,io,1500,94,2,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,27,3,1500,0.5,0.8,io,1500,94,2,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,28,3,7500,0.95,0.0,io,1500,94,2,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,29,3,10500,0.9,0.0,iv,1500,94,2,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,30,3,18000,0.9,0.0,io,1500,94,2,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,31,3,18000,1.65,0.4,iv,1500,94,2,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,32,3,22000,0.7,0.0,io,1500,94,2,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,33,3,24000,1.75,0.0,iv,1500,94,2,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,34,3,34000,3.25,0.0,iv,1500,94,2,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,35,3,35000,0.55,0.0,io,1500,94,2,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,36,4,10500,0.7,0.0,io,1500,94,2,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,37,1,6000,1.1,0.0,io,1500,94,2,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,38,4,18000,0.65,0.5,io,1500,94,2,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,39,4,18000,1.4,0.0,iv,1500,94,2,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,40,4,18000,1.2,0.0,ia,1500,94,2,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,2,41,4,34000,2.1,0.0,iv,1500,94,2,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,42,3,34000,3.25,0.0,ma,1500,94,2,ma,ma,ma,ma
1,2,0,1,0,3.0,4.0,ao,1500,95,2,"['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,2,1,1,0,2.5,3.5,av,1500,95,2,"['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,2,2,1,0,1.0,0.6,vo,1500,95,2,"['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,2,3,1,0,0.8,0.7,vv,1500,95,2,"['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,2,4,2,0,6.5,5.0,ao,1500,95,2,"['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,2,5,2,0,7.0,6.5,av,1500,95,2,"['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,2,6,2,0,2.5,3.0,aa,1500,95,2,"['no filter', 'amplitude', 'axial']",no filter,amplitude,axial
1,2,7,2,0,1.2,0.9,vo,1500,95,2,"['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,2,8,2,0,1.25,0.8,vv,1500,95,2,"['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,2,9,2,0,0.9,0.7,va,1500,95,2,"['no filter', 'velocity', 'axial']",no filter,velocity,axial
1,2,10,4,0,6.0,4.5,ao,1500,95,2,"['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,2,11,4,0,15.0,7.0,av,1500,95,2,"['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,2,12,4,0,3.0,4.5,aa,1500,95,2,"['no filter', 'amplitude', 'axial']",no filter,amplitude,axial
1,2,13,4,0,4.5,0.95,vo,1500,95,2,"['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,2,14,4,0,13.0,1.45,vv,1500,95,2,"['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,2,15,4,0,1.75,0.8,va,1500,95,2,"['no filter', 'velocity', 'axial']",no filter,velocity,axial
1,2,16,3,0,9.5,7.5,ao,1500,95,2,"['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,2,17,3,0,11.0,11.0,av,1500,95,2,"['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,2,18,3,0,3.75,1.5,vo,1500,95,2,"['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,2,19,3,0,10.0,1.7,vv,1500,95,2,"['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,2,20,3,34000,1.0,0.0,io,1500,95,2,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,21,3,34000,4.5,0.0,iv,1500,95,2,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,22,3,27000,4.5,0.0,iv,1500,95,2,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,23,3,24000,1.1,0.0,io,1500,95,2,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,24,4,40000,2.25,0.0,iv,1500,95,2,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,25,4,40000,1.25,0.0,ia,1500,95,2,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,2,26,4,38000,2.75,0.0,iv,1500,95,2,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,27,4,32000,4.5,0.0,io,1500,95,2,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,28,3,21000,2.5,0.55,iv,1500,95,2,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,29,4,25000,1.75,0.0,io,1500,95,2,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,30,3,1500,0.6,0.6,io,1500,95,2,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,31,3,1500,0.3,0.8,iv,1500,95,2,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,32,4,27000,6.0,0.0,iv,1500,95,2,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,33,4,27000,0.75,0.0,ia,1500,95,2,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,2,34,4,21000,2.5,0.0,iv,1500,95,2,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,35,4,1500,0.4,0.6,iv,1500,95,2,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,36,4,27000,6.0,0.0,ma,1500,95,2,ma,ma,ma,ma
1,2,0,1,0,7.0,4.5,ao,1500,96,"(1, 2)","['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,2,1,1,0,8.5,7.0,av,1500,96,"(1, 2)","['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,2,2,1,0,3.0,0.95,vo,1500,96,"(1, 2)","['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,2,3,1,0,3.2,1.4,vv,1500,96,"(1, 2)","['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,2,4,2,0,15.0,14.0,ao,1500,96,"(1, 2)","['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,2,5,2,0,16.5,17.0,av,1500,96,"(1, 2)","['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,2,6,2,0,9.0,5.0,aa,1500,96,"(1, 2)","['no filter', 'amplitude', 'axial']",no filter,amplitude,axial
1,2,7,2,0,3.6,1.55,vo,1500,96,"(1, 2)","['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,2,8,2,0,2.9,1.5,vv,1500,96,"(1, 2)","['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,2,9,2,0,2.35,0.4,va,1500,96,"(1, 2)","['no filter', 'velocity', 'axial']",no filter,velocity,axial
1,2,10,4,0,5.0,4.5,ao,1500,96,"(1, 2)","['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,2,11,4,0,7.5,4.5,av,1500,96,"(1, 2)","['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,2,12,4,0,2.9,1.3,vo,1500,96,"(1, 2)","['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,2,13,4,0,6.5,0.6,vv,1500,96,"(1, 2)","['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,2,14,3,0,21.0,18.0,ao,1500,96,"(1, 2)","['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,2,15,3,0,19.0,13.5,av,1500,96,"(1, 2)","['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,2,16,3,0,5.0,5.0,aa,1500,96,"(1, 2)","['no filter', 'amplitude', 'axial']",no filter,amplitude,axial
1,2,17,3,0,3.6,2.6,vo,1500,96,"(1, 2)","['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,2,18,3,0,3.7,2.3,vv,1500,96,"(1, 2)","['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,2,19,3,0,1.5,1.5,va,1500,96,"(1, 2)","['no filter', 'velocity', 'axial']",no filter,velocity,axial
1,2,20,1,6000,1.2,0.0,io,1500,96,"(1, 2)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,21,1,6000,0.6,0.0,iv,1500,96,"(1, 2)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,22,3,23000,1.0,0.0,iv,1500,96,"(1, 2)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,23,3,24000,0.8,0.0,ia,1500,96,"(1, 2)","['filter', 'velocity', 'axial']",filter,velocity,axial
1,2,24,3,26000,1.0,0.0,io,1500,96,"(1, 2)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,25,4,1500,0.2,0.4,io,1500,96,"(1, 2)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,26,4,1500,0.2,0.0,iv,1500,96,"(1, 2)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,27,4,10500,0.5,0.0,io,1500,96,"(1, 2)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,28,4,15000,0.7,0.0,iv,1500,96,"(1, 2)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,29,1,1500,0.2,0.0,io,1500,96,"(1, 2)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,30,1,1500,0.35,0.0,iv,1500,96,"(1, 2)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,31,4,28000,1.45,0.0,io,1500,96,"(1, 2)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,32,4,28000,3.9,0.0,iv,1500,96,"(1, 2)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,33,4,32000,2.25,0.0,iv,1500,96,"(1, 2)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,34,1,7500,1.2,0.0,io,1500,96,"(1, 2)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,35,1,7500,1.1,0.0,iv,1500,96,"(1, 2)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,36,1,9000,1.3,0.0,io,1500,96,"(1, 2)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,37,1,9000,3.2,0.0,iv,1500,96,"(1, 2)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,38,1,13500,0.75,0.0,io,1500,96,"(1, 2)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,39,2,1500,0.9,1.0,io,1500,96,"(1, 2)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,40,2,1500,1.2,1.2,iv,1500,96,"(1, 2)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,41,2,1500,0.6,0.0,ia,1500,96,"(1, 2)","['filter', 'velocity', 'axial']",filter,velocity,axial
1,2,42,2,6000,1.75,0.0,io,1500,96,"(1, 2)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,43,2,6000,0.9,0.0,iv,1500,96,"(1, 2)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,44,2,7500,1.3,0.0,io,1500,96,"(1, 2)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,45,2,9000,1.1,0.0,iv,1500,96,"(1, 2)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,46,2,10500,1.7,0.3,io,1500,96,"(1, 2)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,47,2,12000,0.85,0.0,ia,1500,96,"(1, 2)","['filter', 'velocity', 'axial']",filter,velocity,axial
1,2,48,2,18000,0.8,0.0,iv,1500,96,"(1, 2)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,49,2,20000,1.35,0.0,ia,1500,96,"(1, 2)","['filter', 'velocity', 'axial']",filter,velocity,axial
1,2,50,3,1500,1.5,1.4,io,1500,96,"(1, 2)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,51,3,1500,1.3,1.0,iv,1500,96,"(1, 2)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,52,3,1500,0.2,0.35,ia,1500,96,"(1, 2)","['filter', 'velocity', 'axial']",filter,velocity,axial
1,2,53,3,9000,1.1,0.0,io,1500,96,"(1, 2)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,54,3,9000,1.05,0.0,iv,1500,96,"(1, 2)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,55,3,10500,1.9,0.3,io,1500,96,"(1, 2)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,56,3,12500,1.1,0.0,iv,1500,96,"(1, 2)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,57,4,28000,3.9,0.0,ma,1500,96,"(1, 2)",ma,ma,ma,ma
1,2,0,1,0,17.5,7.0,ao,1500,97,"(1, 2)","['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,2,1,1,0,9.5,8.5,av,1500,97,"(1, 2)","['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,2,2,1,0,4.5,3.4,vo,1500,97,"(1, 2)","['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,2,3,1,0,9.25,2.65,vv,1500,97,"(1, 2)","['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,2,4,2,0,14.0,10.5,ao,1500,97,"(1, 2)","['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,2,5,2,0,33.0,12.0,av,1500,97,"(1, 2)","['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,2,6,2,0,23.0,11.0,aa,1500,97,"(1, 2)","['no filter', 'amplitude', 'axial']",no filter,amplitude,axial
1,2,7,2,0,4.9,2.7,vo,1500,97,"(1, 2)","['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,2,8,2,0,11.0,2.8,vv,1500,97,"(1, 2)","['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,2,9,2,0,7.25,2.9,va,1500,97,"(1, 2)","['no filter', 'velocity', 'axial']",no filter,velocity,axial
1,2,10,4,0,16.0,8.5,ao,1500,97,"(1, 2)","['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,2,11,4,0,85.0,7.5,av,1500,97,"(1, 2)","['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,2,12,4,0,62.5,2.5,aa,1500,97,"(1, 2)","['no filter', 'amplitude', 'axial']",no filter,amplitude,axial
1,2,13,4,0,15.5,1.4,vo,1500,97,"(1, 2)","['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,2,14,4,0,31.0,1.3,vv,1500,97,"(1, 2)","['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,2,15,4,0,21.0,0.6,va,1500,97,"(1, 2)","['no filter', 'velocity', 'axial']",no filter,velocity,axial
1,2,16,3,0,11.0,23.5,ao,1500,97,"(1, 2)","['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,2,17,3,0,33.0,15.0,av,1500,97,"(1, 2)","['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,2,18,3,0,39.0,3.0,aa,1500,97,"(1, 2)","['no filter', 'amplitude', 'axial']",no filter,amplitude,axial
1,2,19,3,0,7.0,3.75,vo,1500,97,"(1, 2)","['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,2,20,3,0,11.0,3.25,vv,1500,97,"(1, 2)","['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,2,21,3,0,14.5,0.7,va,1500,97,"(1, 2)","['no filter', 'velocity', 'axial']",no filter,velocity,axial
1,2,22,1,10500,1.2,0.0,iv,1500,97,"(1, 2)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,23,4,8000,1.75,0.0,io,1500,97,"(1, 2)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,24,4,11500,2.25,0.0,io,1500,97,"(1, 2)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,25,4,13000,8.5,0.0,iv,1500,97,"(1, 2)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,26,4,25000,6.5,0.0,io,1500,97,"(1, 2)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,27,4,25000,11.0,0.0,iv,1500,97,"(1, 2)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,28,4,25000,8.5,0.0,ia,1500,97,"(1, 2)","['filter', 'velocity', 'axial']",filter,velocity,axial
1,2,29,1,16000,0.85,0.0,io,1500,97,"(1, 2)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,30,2,1500,0.6,0.6,iv,1500,97,"(1, 2)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,31,2,1500,0.35,0.3,ia,1500,97,"(1, 2)","['filter', 'velocity', 'axial']",filter,velocity,axial
1,2,32,2,6500,4.0,0.0,io,1500,97,"(1, 2)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,33,2,6500,9.2,0.0,iv,1500,97,"(1, 2)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,34,2,6500,7.6,0.0,ia,1500,97,"(1, 2)","['filter', 'velocity', 'axial']",filter,velocity,axial
1,2,35,1,6500,4.0,0.0,io,1500,97,"(1, 2)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,36,1,6500,9.0,0.0,iv,1500,97,"(1, 2)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,37,2,13000,1.9,0.0,ia,1500,97,"(1, 2)","['filter', 'velocity', 'axial']",filter,velocity,axial
1,2,38,4,40000,2.25,0.0,io,1500,97,"(1, 2)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,39,4,40000,3.5,0.0,iv,1500,97,"(1, 2)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,40,2,15000,0.55,0.0,io,1500,97,"(1, 2)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,2,41,2,19500,3.4,0.0,iv,1500,97,"(1, 2)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,2,42,2,19500,1.95,0.0,ia,1500,97,"(1, 2)","['filter', 'velocity', 'axial']",filter,velocity,axial
